2.9600,0.9980,15.5750,1.0350,45.3920,0.8990,0.9500,0.9810
3.5710,0.9980,18.5040,1.0410,61.8570,1.2250,0.9500,0.9810
4.4900,0.9980,22.6470,1.0490,91.9170,1.8200,0.9500,0.9810
1.2360,0.9980,6.6880,1.0190,0.0000,0.1910,0.9500,0.9820
1.3160,0.9980,7.1550,1.0190,18.8680,0.2820,0.9500,0.9820
1.3880,0.9980,7.5220,1.0200,12.8470,0.2540,0.9500,0.9820
1.6560,0.9980,8.9430,1.0220,17.8090,0.3530,0.9500,0.9820
2.0760,0.9980,11.1160,1.0260,25.9770,0.5140,0.9500,0.9820
2.4990,0.9980,13.2590,1.0300,35.2480,0.6980,0.9500,0.9820
2.9590,0.9980,15.5580,1.0350,45.3120,0.8970,0.9500,0.9820
3.5700,0.9980,18.4820,1.0410,61.7610,1.2230,0.9500,0.9820
4.4890,0.9980,22.6190,1.0490,91.8110,1.8170,0.9500,0.9820
1.2450,0.9980,6.7300,1.0190,0.0000,0.2000,0.9500,0.9830
1.3140,0.9980,7.1390,1.0190,19.0740,0.2800,0.9500,0.9830
1.3880,0.9980,7.5150,1.0200,12.8130,0.2540,0.9500,0.9830
1.6560,0.9980,8.9340,1.0220,17.7670,0.3520,0.9500,0.9830
2.0760,0.9980,11.1050,1.0260,25.9210,0.5130,0.9500,0.9830
2.4990,0.9980,13.2460,1.0300,35.1760,0.6960,0.9500,0.9830
2.9580,0.9980,15.5410,1.0350,45.2310,0.8960,0.9500,0.9830
3.5690,0.9980,18.4610,1.0410,61.6640,1.2210,0.9500,0.9830
4.4880,0.9980,22.5920,1.0490,91.7050,1.8150,0.9500,0.9830
1.2880,0.9980,6.9750,1.0190,0.0000,0.2490,0.9500,0.9840
1.3110,0.9980,7.1180,1.0190,19.5260,0.2780,0.9500,0.9840
1.3880,0.9980,7.5080,1.0200,12.7800,0.2530,0.9500,0.9840
1.6560,0.9980,8.9250,1.0220,17.7240,0.3510,0.9500,0.9840
2.0760,0.9980,11.0930,1.0260,25.8650,0.5120,0.9500,0.9840
2.4980,0.9980,13.2320,1.0300,35.1030,0.6950,0.9500,0.9840
2.9580,0.9980,15.5240,1.0350,45.1500,0.8940,0.9500,0.9840
3.5680,0.9980,18.4400,1.0410,61.5680,1.2190,0.9500,0.9840
4.4870,0.9980,22.5650,1.0490,91.6010,1.8130,0.9500,0.9840
1.3120,0.9980,7.1100,1.0190,0.0000,0.2780,0.9500,0.9850
1.3090,0.9980,7.1010,1.0190,20.2630,0.2760,0.9500,0.9850
1.3880,0.9980,7.5010,1.0200,12.7460,0.2520,0.9500,0.9850
1.6550,0.9980,8.9160,1.0220,17.6820,0.3500,0.9500,0.9850
2.0760,0.9980,11.0820,1.0260,25.8090,0.5110,0.9500,0.9850
2.4980,0.9980,13.2180,1.0300,35.0310,0.6940,0.9500,0.9850
2.9570,0.9980,15.5070,1.0350,45.0700,0.8920,0.9500,0.9850
3.5670,0.9980,18.4190,1.0410,61.4720,1.2170,0.9500,0.9850
4.4850,0.9980,22.5380,1.0490,91.4960,1.8110,0.9500,0.9850
1.3340,0.9980,7.2450,1.0190,4.9890,0.3220,0.9500,0.9860
1.3050,0.9980,7.0740,1.0190,20.6790,0.2720,0.9500,0.9860
1.3880,0.9980,7.4930,1.0200,12.7120,0.2520,0.9500,0.9860
1.6550,0.9980,8.9070,1.0220,17.6400,0.3490,0.9500,0.9860
2.0750,0.9980,11.0710,1.0260,25.7540,0.5100,0.9500,0.9860
2.4970,0.9980,13.2050,1.0300,34.9590,0.6920,0.9500,0.9860
2.9570,0.9980,15.4900,1.0350,44.9890,0.8910,0.9500,0.9860
3.5660,0.9980,18.3980,1.0410,61.3760,1.2150,0.9500,0.9860
4.4840,0.9980,22.5110,1.0490,91.3910,1.8090,0.9500,0.9860
1.3340,0.9980,7.2460,1.0190,11.3820,0.3330,0.9500,0.9870
1.2980,0.9980,7.0270,1.0190,21.5870,0.2660,0.9500,0.9870
1.3870,0.9980,7.4860,1.0200,12.6780,0.2510,0.9500,0.9870
1.6550,0.9980,8.8980,1.0220,17.5980,0.3480,0.9500,0.9870
2.0750,0.9980,11.0590,1.0260,25.6980,0.5090,0.9500,0.9870
2.4970,0.9980,13.1910,1.0300,34.8870,0.6910,0.9500,0.9870
2.9560,0.9980,15.4730,1.0350,44.9080,0.8890,0.9500,0.9870
3.5660,0.9980,18.3760,1.0410,61.2810,1.2130,0.9500,0.9870
4.4830,0.9980,22.4840,1.0490,91.2870,1.8070,0.9500,0.9870
1.3080,0.9980,7.1070,1.0190,25.5800,0.3280,0.9500,0.9880
1.3010,0.9980,7.0370,1.0190,21.3120,0.2670,0.9500,0.9880
1.3870,0.9980,7.4790,1.0200,12.6450,0.2500,0.9500,0.9880
1.6550,0.9980,8.8890,1.0220,17.5560,0.3480,0.9500,0.9880
2.0750,0.9980,11.0480,1.0260,25.6420,0.5080,0.9500,0.9880
2.4970,0.9980,13.1770,1.0300,34.8160,0.6890,0.9500,0.9880
2.9550,0.9980,15.4560,1.0350,44.8280,0.8880,0.9500,0.9880
3.5650,0.9980,18.3550,1.0410,61.1860,1.2110,0.9500,0.9880
4.4820,0.9980,22.4570,1.0490,91.1830,1.8050,0.9500,0.9880
1.2490,0.9980,6.7690,1.0190,33.1730,0.2780,0.9500,0.9890
1.2910,0.9980,6.9750,1.0190,22.2120,0.2580,0.9500,0.9890
1.3870,0.9980,7.4720,1.0200,12.6110,0.2500,0.9500,0.9890
1.6550,0.9980,8.8810,1.0220,17.5140,0.3470,0.9500,0.9890
2.0740,0.9980,11.0370,1.0260,25.5870,0.5060,0.9500,0.9890
2.4960,0.9980,13.1640,1.0300,34.7450,0.6880,0.9500,0.9890
2.9550,0.9980,15.4390,1.0350,44.7470,0.8860,0.9500,0.9890
3.5640,0.9980,18.3340,1.0410,61.0910,1.2090,0.9500,0.9890
4.4800,0.9980,22.4300,1.0490,91.0790,1.8030,0.9500,0.9890
1.2120,0.9980,6.5500,1.0190,33.3880,0.2410,0.9500,0.9900
1.2830,0.9980,6.9250,1.0190,22.9810,0.2500,0.9500,0.9900
1.3870,0.9980,7.4640,1.0200,12.5770,0.2490,0.9500,0.9900
1.6540,0.9980,8.8720,1.0220,17.4720,0.3460,0.9500,0.9900
2.0740,0.9980,11.0260,1.0260,25.5320,0.5050,0.9500,0.9900
2.4960,0.9980,13.1500,1.0300,34.6730,0.6870,0.9500,0.9900
2.9540,0.9980,15.4230,1.0350,44.6670,0.8840,0.9500,0.9900
3.5630,0.9980,18.3130,1.0410,60.9960,1.2080,0.9500,0.9900
4.4790,0.9980,22.4040,1.0490,90.9750,1.8010,0.9500,0.9900
1.1770,0.9980,6.3460,1.0190,32.6250,0.2040,0.9500,0.9910
1.2830,0.9980,6.9180,1.0190,22.7960,0.2500,0.9500,0.9910
1.3870,0.9980,7.4570,1.0200,12.5440,0.2480,0.9500,0.9910
1.6540,0.9980,8.8630,1.0220,17.4300,0.3450,0.9500,0.9910
2.0740,0.9980,11.0140,1.0260,25.4760,0.5040,0.9500,0.9910
2.4960,0.9980,13.1370,1.0300,34.6020,0.6850,0.9500,0.9910
2.9540,0.9980,15.4060,1.0350,44.5870,0.8830,0.9500,0.9910
3.5620,0.9980,18.2920,1.0410,60.9010,1.2060,0.9500,0.9910
4.4780,0.9980,22.3770,1.0490,90.8720,1.7990,0.9500,0.9910
1.1470,0.9980,6.1730,1.0190,29.3090,0.1680,0.9500,0.9920
1.2720,0.9980,6.8490,1.0190,23.1540,0.2390,0.9500,0.9920
1.3870,0.9980,7.4500,1.0200,12.5100,0.2480,0.9500,0.9920
1.6540,0.9980,8.8540,1.0220,17.3880,0.3440,0.9500,0.9920
2.0740,0.9980,11.0030,1.0260,25.4210,0.5030,0.9500,0.9920
2.4950,0.9980,13.1230,1.0300,34.5320,0.6840,0.9500,0.9920
2.9530,0.9980,15.3890,1.0350,44.5080,0.8810,0.9500,0.9920
3.5610,0.9980,18.2710,1.0410,60.8070,1.2040,0.9500,0.9920
4.4770,0.9980,22.3500,1.0490,90.7680,1.7970,0.9500,0.9920
1.1030,0.9980,5.9160,1.0190,19.3880,0.1080,0.9500,0.9930
1.2730,0.9980,6.8480,1.0190,22.8880,0.2390,0.9500,0.9930
1.3870,0.9980,7.4430,1.0200,12.4770,0.2470,0.9500,0.9930
1.6540,0.9980,8.8450,1.0220,17.3460,0.3430,0.9500,0.9930
2.0730,0.9980,10.9920,1.0260,25.3660,0.5020,0.9500,0.9930
2.4950,0.9980,13.1100,1.0300,34.4610,0.6820,0.9500,0.9930
2.9520,0.9980,15.3720,1.0350,44.4280,0.8800,0.9500,0.9930
3.5600,0.9980,18.2500,1.0410,60.7130,1.2020,0.9500,0.9930
4.4760,0.9980,22.3230,1.0490,90.6660,1.7950,0.9500,0.9930
1.0940,0.9980,5.8500,1.0190,14.8340,0.0890,0.9500,0.9940
1.2690,0.9980,6.8240,1.0190,23.2300,0.2350,0.9500,0.9940
1.3870,0.9980,7.4360,1.0200,12.4440,0.2460,0.9500,0.9940
1.6540,0.9980,8.8360,1.0220,17.3050,0.3430,0.9500,0.9940
2.0730,0.9980,10.9810,1.0260,25.3110,0.5010,0.9500,0.9940
2.4950,0.9980,13.0960,1.0300,34.3910,0.6810,0.9500,0.9940
2.9520,0.9980,15.3560,1.0350,44.3490,0.8780,0.9500,0.9940
3.5590,0.9980,18.2300,1.0410,60.6190,1.2000,0.9500,0.9940
4.4740,0.9980,22.2970,1.0490,90.5630,1.7930,0.9500,0.9940
1.0960,0.9980,5.8430,1.0190,4.5670,0.0710,0.9500,0.9950
1.2700,0.9980,6.8250,1.0190,23.1740,0.2360,0.9500,0.9950
1.3870,0.9980,7.4290,1.0200,12.4100,0.2460,0.9500,0.9950
1.6530,0.9980,8.8270,1.0220,17.2630,0.3420,0.9500,0.9950
2.0730,0.9980,10.9700,1.0260,25.2560,0.5000,0.9500,0.9950
2.4940,0.9980,13.0830,1.0300,34.3210,0.6800,0.9500,0.9950
2.9510,0.9980,15.3390,1.0350,44.2700,0.8770,0.9500,0.9950
3.5580,0.9980,18.2090,1.0410,60.5240,1.1980,0.9500,0.9950
4.4730,0.9980,22.2700,1.0490,90.4610,1.7910,0.9500,0.9950
1.1040,0.9980,5.8820,1.0190,0.0000,0.0720,0.9500,0.9960
1.2580,0.9980,6.7450,1.0190,23.1760,0.2220,0.9500,0.9960
1.3860,0.9980,7.4220,1.0200,12.3770,0.2450,0.9500,0.9960
1.6530,0.9980,8.8190,1.0220,17.2220,0.3410,0.9500,0.9960
2.0720,0.9980,10.9590,1.0260,25.2020,0.4990,0.9500,0.9960
2.4940,0.9980,13.0690,1.0300,34.2510,0.6780,0.9500,0.9960
2.9510,0.9980,15.3230,1.0350,44.1910,0.8750,0.9500,0.9960
3.5580,0.9980,18.1890,1.0410,60.4290,1.1960,0.9500,0.9960
4.4720,0.9980,22.2440,1.0490,90.3600,1.7890,0.9500,0.9960
1.1170,0.9980,5.9460,1.0190,0.0000,0.0810,0.9500,0.9970
1.2570,0.9980,6.7390,1.0190,23.0740,0.2210,0.9500,0.9970
1.3860,0.9980,7.4150,1.0200,12.3440,0.2440,0.9500,0.9970
1.6530,0.9980,8.8100,1.0220,17.1810,0.3400,0.9500,0.9970
2.0720,0.9980,10.9480,1.0260,25.1470,0.4980,0.9500,0.9970
2.4940,0.9980,13.0560,1.0300,34.1810,0.6770,0.9500,0.9970
2.9500,0.9980,15.3060,1.0350,44.1120,0.8730,0.9500,0.9970
3.5570,0.9980,18.1680,1.0410,60.3350,1.1940,0.9500,0.9970
4.4710,0.9980,22.2180,1.0490,90.2630,1.7870,0.9500,0.9970
1.1210,0.9980,5.9620,1.0190,0.0000,0.0830,0.9500,0.9980
1.2560,0.9980,6.7270,1.0190,23.0500,0.2190,0.9500,0.9980
1.3860,0.9980,7.4070,1.0200,12.3110,0.2440,0.9500,0.9980
1.6530,0.9980,8.8010,1.0220,17.1390,0.3390,0.9500,0.9980
2.0720,0.9980,10.9370,1.0260,25.0930,0.4970,0.9500,0.9980
2.4930,0.9980,13.0430,1.0300,34.1110,0.6750,0.9500,0.9980
2.9490,0.9980,15.2890,1.0350,44.0330,0.8720,0.9500,0.9980
3.5560,0.9980,18.1480,1.0410,60.2410,1.1930,0.9500,0.9980
4.4700,0.9980,22.1920,1.0490,90.1590,1.7850,0.9500,0.9980
1.1240,0.9980,5.9710,1.0190,0.0000,0.0850,0.9500,0.9990
1.2450,0.9980,6.6620,1.0190,22.7450,0.2070,0.9500,0.9990
1.3860,0.9980,7.4000,1.0200,12.2770,0.2430,0.9500,0.9990
1.6530,0.9980,8.7920,1.0220,17.0980,0.3380,0.9500,0.9990
2.0720,0.9980,10.9260,1.0260,25.0380,0.4960,0.9500,0.9990
2.4930,0.9980,13.0290,1.0300,34.0420,0.6740,0.9500,0.9990
2.9490,0.9980,15.2730,1.0350,43.9550,0.8700,0.9500,0.9990
3.5550,0.9980,18.1280,1.0410,60.1470,1.1910,0.9500,0.9990
4.4680,0.9980,22.1650,1.0490,90.0540,1.7830,0.9500,0.9990
1.1310,0.9980,6.0040,1.0190,0.0000,0.0900,0.9500,1.0000
1.2370,0.9980,6.6080,1.0190,22.3530,0.1970,0.9500,1.0000
1.3860,0.9980,7.3930,1.0200,12.2440,0.2420,0.9500,1.0000
1.6520,0.9980,8.7840,1.0220,17.0570,0.3380,0.9500,1.0000
2.0710,0.9980,10.9150,1.0260,24.9840,0.4950,0.9500,1.0000
2.4920,0.9980,13.0160,1.0300,33.9720,0.6730,0.9500,1.0000
2.9480,0.9980,15.2570,1.0350,43.8770,0.8690,0.9500,1.0000
3.5540,0.9980,18.1080,1.0410,60.0530,1.1890,0.9500,1.0000
4.4670,0.9980,22.1390,1.0490,89.9510,1.7810,0.9500,1.0000
1.0990,0.9980,5.9760,1.0190,17.1880,0.1050,0.9510,0.9750
1.3310,0.9980,7.2810,1.0190,11.3080,0.2870,0.9510,0.9750
1.3890,0.9980,7.5750,1.0200,13.0690,0.2590,0.9510,0.9750
1.6580,0.9980,9.0080,1.0220,18.0900,0.3580,0.9510,0.9750
2.0790,0.9980,11.1980,1.0260,26.3490,0.5220,0.9510,0.9750
2.5020,0.9980,13.3580,1.0300,35.7340,0.7070,0.9510,0.9750
2.9640,0.9980,15.6820,1.0350,45.8450,0.9080,0.9510,0.9750
3.5770,0.9980,18.6360,1.0410,62.4000,1.2350,0.9510,0.9750
4.4990,0.9980,22.8180,1.0490,92.4760,1.8310,0.9510,0.9750
1.1010,0.9980,5.9720,1.0190,2.8490,0.0790,0.9510,0.9760
1.3270,0.9980,7.2570,1.0190,15.1780,0.2900,0.9510,0.9760
1.3890,0.9980,7.5670,1.0200,13.0350,0.2580,0.9510,0.9760
1.6580,0.9980,8.9990,1.0220,18.0470,0.3570,0.9510,0.9760
2.0780,0.9980,11.1870,1.0260,26.2920,0.5200,0.9510,0.9760
2.5010,0.9980,13.3440,1.0300,35.6610,0.7060,0.9510,0.9760
2.9630,0.9980,15.6650,1.0350,45.7630,0.9060,0.9510,0.9760
3.5760,0.9980,18.6140,1.0410,62.3030,1.2330,0.9510,0.9760
4.4980,0.9980,22.7900,1.0490,92.3690,1.8280,0.9510,0.9760
1.1120,0.9980,6.0270,1.0190,0.0000,0.0850,0.9510,0.9770
1.3240,0.9980,7.2350,1.0190,16.9140,0.2890,0.9510,0.9770
1.3890,0.9980,7.5600,1.0200,13.0000,0.2570,0.9510,0.9770
1.6570,0.9980,8.9900,1.0220,18.0040,0.3560,0.9510,0.9770
2.0780,0.9980,11.1750,1.0260,26.2350,0.5190,0.9510,0.9770
2.5010,0.9980,13.3300,1.0300,35.5870,0.7050,0.9510,0.9770
2.9630,0.9980,15.6470,1.0350,45.6820,0.9040,0.9510,0.9770
3.5750,0.9980,18.5930,1.0410,62.2060,1.2310,0.9510,0.9770
4.4960,0.9980,22.7630,1.0490,92.2610,1.8260,0.9510,0.9770
1.1430,0.9980,6.1890,1.0190,0.0000,0.1080,0.9510,0.9780
1.3230,0.9980,7.2220,1.0190,16.8300,0.2880,0.9510,0.9780
1.3890,0.9980,7.5520,1.0200,12.9660,0.2570,0.9510,0.9780
1.6570,0.9980,8.9810,1.0220,17.9610,0.3560,0.9510,0.9780
2.0780,0.9980,11.1640,1.0260,26.1790,0.5180,0.9510,0.9780
2.5010,0.9980,13.3170,1.0300,35.5140,0.7030,0.9510,0.9780
2.9620,0.9980,15.6300,1.0350,45.6000,0.9030,0.9510,0.9780
3.5740,0.9980,18.5710,1.0410,62.1080,1.2300,0.9510,0.9780
4.4950,0.9980,22.7350,1.0490,92.1550,1.8240,0.9510,0.9780
1.1510,0.9980,6.2280,1.0190,0.0000,0.1140,0.9510,0.9790
1.3230,0.9980,7.2140,1.0190,17.0810,0.2870,0.9510,0.9790
1.3890,0.9980,7.5450,1.0200,12.9320,0.2560,0.9510,0.9790
1.6570,0.9980,8.9720,1.0220,17.9180,0.3550,0.9510,0.9790
2.0780,0.9980,11.1520,1.0260,26.1220,0.5170,0.9510,0.9790
2.5000,0.9980,13.3030,1.0300,35.4410,0.7020,0.9510,0.9790
2.9620,0.9980,15.6130,1.0350,45.5180,0.9010,0.9510,0.9790
3.5730,0.9980,18.5500,1.0410,62.0110,1.2280,0.9510,0.9790
4.4940,0.9980,22.7080,1.0490,92.0490,1.8220,0.9510,0.9790
1.1710,0.9980,6.3340,1.0190,0.0000,0.1300,0.9510,0.9800
1.3180,0.9980,7.1850,1.0190,18.4260,0.2840,0.9510,0.9800
1.3880,0.9980,7.5380,1.0200,12.8980,0.2550,0.9510,0.9800
1.6570,0.9980,8.9630,1.0220,17.8760,0.3540,0.9510,0.9800
2.0770,0.9980,11.1410,1.0260,26.0660,0.5160,0.9510,0.9800
2.5000,0.9980,13.2890,1.0300,35.3680,0.7000,0.9510,0.9800
2.9610,0.9980,15.5960,1.0350,45.4370,0.9000,0.9510,0.9800
3.5730,0.9980,18.5290,1.0410,61.9140,1.2260,0.9510,0.9800
4.4930,0.9980,22.6810,1.0490,91.9430,1.8200,0.9510,0.9800
1.1900,0.9980,6.4340,1.0190,0.0000,0.1470,0.9510,0.9810
1.3190,0.9980,7.1800,1.0190,18.0850,0.2840,0.9510,0.9810
1.3880,0.9980,7.5300,1.0200,12.8640,0.2550,0.9510,0.9810
1.6560,0.9980,8.9530,1.0220,17.8330,0.3530,0.9510,0.9810
2.0770,0.9980,11.1290,1.0260,26.0090,0.5150,0.9510,0.9810
2.5000,0.9980,13.2750,1.0300,35.2950,0.6990,0.9510,0.9810
2.9600,0.9980,15.5790,1.0350,45.3560,0.8980,0.9510,0.9810
3.5720,0.9980,18.5070,1.0410,61.8180,1.2240,0.9510,0.9810
4.4920,0.9980,22.6530,1.0490,91.8380,1.8180,0.9510,0.9810
1.2220,0.9980,6.6080,1.0190,0.0000,0.1760,0.9510,0.9820
1.3160,0.9980,7.1570,1.0190,18.8960,0.2820,0.9510,0.9820
1.3880,0.9980,7.5230,1.0200,12.8300,0.2540,0.9510,0.9820
1.6560,0.9980,8.9440,1.0220,17.7910,0.3520,0.9510,0.9820
2.0770,0.9980,11.1180,1.0260,25.9530,0.5140,0.9510,0.9820
2.4990,0.9980,13.2610,1.0300,35.2220,0.6970,0.9510,0.9820
2.9600,0.9980,15.5610,1.0350,45.2760,0.8960,0.9510,0.9820
3.5710,0.9980,18.4860,1.0410,61.7210,1.2220,0.9510,0.9820
4.4900,0.9980,22.6260,1.0490,91.7310,1.8160,0.9510,0.9820
1.2610,0.9980,6.8180,1.0190,0.0000,0.2170,0.9510,0.9830
1.3100,0.9980,7.1170,1.0190,20.1890,0.2760,0.9510,0.9830
1.3880,0.9980,7.5160,1.0200,12.7960,0.2530,0.9510,0.9830
1.6560,0.9980,8.9350,1.0220,17.7480,0.3510,0.9510,0.9830
2.0760,0.9980,11.1060,1.0260,25.8970,0.5130,0.9510,0.9830
2.4990,0.9980,13.2480,1.0300,35.1500,0.6960,0.9510,0.9830
2.9590,0.9980,15.5440,1.0350,45.1950,0.8950,0.9510,0.9830
3.5700,0.9980,18.4650,1.0410,61.6250,1.2200,0.9510,0.9830
4.4890,0.9980,22.5990,1.0490,91.6270,1.8140,0.9510,0.9830
1.2710,0.9980,6.8780,1.0190,0.0000,0.2290,0.9510,0.9840
1.3070,0.9980,7.0950,1.0190,20.5550,0.2740,0.9510,0.9840
1.3880,0.9980,7.5080,1.0200,12.7620,0.2530,0.9510,0.9840
1.6560,0.9980,8.9260,1.0220,17.7060,0.3500,0.9510,0.9840
2.0760,0.9980,11.0950,1.0260,25.8410,0.5120,0.9510,0.9840
2.4990,0.9980,13.2340,1.0300,35.0770,0.6940,0.9510,0.9840
2.9590,0.9980,15.5270,1.0350,45.1140,0.8930,0.9510,0.9840
3.5690,0.9980,18.4430,1.0410,61.5280,1.2180,0.9510,0.9840
4.4880,0.9980,22.5720,1.0490,91.5210,1.8120,0.9510,0.9840
1.2910,0.9980,6.9900,1.0190,0.0000,0.2510,0.9510,0.9850
1.3030,0.9980,7.0670,1.0190,21.1910,0.2710,0.9510,0.9850
1.3880,0.9980,7.5010,1.0200,12.7290,0.2520,0.9510,0.9850
1.6560,0.9980,8.9170,1.0220,17.6630,0.3500,0.9510,0.9850
2.0760,0.9980,11.0840,1.0260,25.7850,0.5100,0.9510,0.9850
2.4980,0.9980,13.2200,1.0300,35.0050,0.6930,0.9510,0.9850
2.9580,0.9980,15.5100,1.0350,45.0330,0.8920,0.9510,0.9850
3.5680,0.9980,18.4220,1.0410,61.4330,1.2160,0.9510,0.9850
4.4870,0.9980,22.5440,1.0490,91.4160,1.8100,0.9510,0.9850
1.3250,0.9980,7.1830,1.0190,0.0000,0.2970,0.9510,0.9860
1.2970,0.9980,7.0280,1.0190,21.8710,0.2650,0.9510,0.9860
1.3880,0.9980,7.4940,1.0200,12.6950,0.2510,0.9510,0.9860
1.6550,0.9980,8.9080,1.0220,17.6210,0.3490,0.9510,0.9860
2.0760,0.9980,11.0720,1.0260,25.7290,0.5090,0.9510,0.9860
2.4980,0.9980,13.2070,1.0300,34.9330,0.6920,0.9510,0.9860
2.9570,0.9980,15.4930,1.0350,44.9520,0.8900,0.9510,0.9860
3.5670,0.9980,18.4010,1.0410,61.3370,1.2140,0.9510,0.9860
4.4850,0.9980,22.5180,1.0490,91.3120,1.8080,0.9510,0.9860
1.3340,0.9980,7.2450,1.0190,11.5930,0.3330,0.9510,0.9870
1.2950,0.9980,7.0080,1.0190,22.0100,0.2630,0.9510,0.9870
1.3880,0.9980,7.4870,1.0200,12.6610,0.2510,0.9510,0.9870
1.6550,0.9980,8.8990,1.0220,17.5790,0.3480,0.9510,0.9870
2.0750,0.9980,11.0610,1.0260,25.6740,0.5080,0.9510,0.9870
2.4980,0.9980,13.1930,1.0300,34.8610,0.6900,0.9510,0.9870
2.9570,0.9980,15.4760,1.0350,44.8710,0.8880,0.9510,0.9870
3.5660,0.9980,18.3800,1.0410,61.2410,1.2120,0.9510,0.9870
